17.94451,17.41839,16.95038,17.45071,18.03149,15.77654,18.7961,17.97563,18.95653,16.50744,17.22989,16.99453,17.97138,17.54,16.17629,19.38867,15.12702,16.48024,16.9007,16.34186,17.33062,16.09908,15.77626,17.53264,15.91056,18.19538,17.49524,18.43451,20.24502,19.13197,18.06148,18.91014,19.74537,16.86193,17.12499,17.10522,18.50084,18.48297,18.23799,17.99804,16.99215,17.37907,16.63328,16.75835,17.71215,17.16709,15.25597,15.68113,17.54776,16.3705,17.09275,17.03887,16.61582,18.74352,18.26717,17.25009,18.48693,18.50185,19.32837,19.26802,18.16606,18.54746,20.55688,18.99386,19.51885,17.21473,18.24099,16.61932,18.21032,17.81359,16.33612,15.95438,16.93905,16.95637,17.69495,18.14701,16.33647,17.63536,18.16189,16.85723,16.70381,17.64946,19.85152,16.63019,18.9165,17.46794,16.67474,17.40506,18.9534,17.59596,17.99906,18.55895,18.23669,17.52384,16.7422,15.99328,17.27558,16.61408,18.90995,17.09495,
18.25803,17.4848,19.51322,17.48333,16.393,18.31256,16.34949,17.03606,17.28909,15.87295,17.26236,17.87579,19.12773,18.11623,16.41499,16.30937,16.86553,16.57782,16.68915,17.47947,16.48753,17.66009,16.08752,16.68428,16.48332,16.97998,17.99461,18.74185,19.55406,19.08648,19.54567,20.23009,19.29975,17.39728,18.78112,16.56791,16.75627,16.61318,17.47411,17.72161,17.68176,16.94165,18.80062,17.28984,17.79182,17.51337,18.15394,17.5875,16.47277,16.43086,17.98432,17.8006,19.69481,18.36819,17.88851,19.1217,19.95008,17.82181,16.92455,19.1339,20.43746,21.81869,22.32794,21.35229,19.41264,19.23033,16.38665,17.70336,17.77646,16.79701,18.66109,18.26822,16.20022,18.33665,17.2023,18.47829,15.25016,17.90264,17.08608,18.70652,16.28584,17.64645,17.02522,17.13493,17.47637,17.85961,18.17547,18.40306,18.36461,18.81051,18.24982,18.34853,18.6597,16.66132,15.40696,16.63291,16.26039,18.07239,16.5119,18.38168,
16.54321,17.82425,18.35239,17.79416,17.27193,17.90335,17.44809,16.09415,18.05565,17.41552,17.08282,18.00017,18.34684,15.96411,16.03382,17.05739,17.6346,15.77492,17.19529,16.7495,16.94449,17.60381,17.1062,17.36384,16.83017,18.5197,16.51889,18.79985,18.48769,18.63785,18.63328,18.87301,20.72072,19.38611,19.34942,17.90421,16.12893,16.65843,17.02161,16.74346,17.37635,18.23495,17.2539,17.25926,17.16457,17.10702,16.69526,16.69094,17.40871,17.16978,18.26852,16.60456,19.87112,19.05949,19.30938,18.24354,18.75227,17.08302,18.83152,18.96334,19.08474,21.74765,23.36542,20.67167,20.15631,19.35701,17.55921,17.80634,19.52825,17.14704,17.41226,17.61355,15.08795,15.84585,18.54592,17.60738,17.64422,16.46862,18.5838,18.19141,17.00485,18.91614,15.71102,18.13252,16.85254,19.12356,17.94485,17.35109,17.6967,17.44844,19.77594,18.90561,18.23273,17.42837,18.52836,16.81535,16.82973,18.12159,17.64851,16.13162,
16.74561,18.13105,16.67187,16.87716,18.01845,16.96546,16.23177,17.97583,18.00385,20.11444,18.7091,18.41498,18.91167,17.9993,17.94115,17.22127,18.09191,18.4675,17.42698,16.97604,16.03169,16.09167,16.85537,15.68792,17.70112,17.166,19.4167,16.33967,17.4486,16.76452,18.33147,18.25503,19.39402,18.68398,16.93793,18.02478,16.74547,17.98921,18.78833,17.70905,16.11178,18.01939,17.32479,17.35292,20.30484,18.41492,17.56473,17.09125,17.04923,16.87366,17.51629,18.04567,17.80506,18.30146,18.17603,18.08455,19.90104,19.23811,19.32776,19.20208,20.4061,19.89108,23.29403,23.21777,20.73649,20.21757,18.98101,18.77644,19.03468,17.36868,18.03607,18.15577,18.39282,18.26001,16.68582,17.47573,17.69552,18.74511,18.61991,16.86917,17.90122,17.99507,15.8599,17.62954,16.72035,16.90575,18.40108,17.21437,17.11437,16.21124,18.63648,18.86914,20.97157,17.60799,18.97077,16.14504,15.79854,16.57712,16.63137,18.41843,
18.06708,16.79934,18.4405,17.68236,18.02588,18.2032,18.3987,18.89948,16.44956,17.05077,17.51941,16.88977,19.04771,17.33515,19.16796,19.24101,19.48719,17.60794,18.3175,16.68904,18.9263,17.71838,17.39467,17.66866,16.67176,17.88781,17.0286,17.5489,16.21901,17.64902,18.29935,17.91546,18.06091,17.61949,18.32568,17.78486,18.53992,17.48066,17.35588,16.47728,17.19283,17.70815,15.8825,17.61022,19.20403,19.74237,18.63239,16.36373,16.49735,18.37465,18.0928,18.89442,17.24493,18.36332,18.16089,16.07318,20.91593,19.09271,21.16683,20.01028,18.94702,20.84571,23.12039,23.67236,22.2639,21.31122,21.06067,20.70081,18.0278,19.56333,18.09271,19.26435,19.93846,18.61787,18.28214,19.1715,17.71301,18.6928,18.45266,17.92358,16.97517,17.82215,16.42682,17.24503,15.85353,17.10943,18.66306,18.29757,16.87754,18.17077,18.81394,18.68529,19.25143,18.47776,16.95937,16.0636,16.3714,17.01671,17.18486,15.37145,
17.35229,17.66375,15.98423,16.45448,17.83424,17.18566,16.63316,16.69733,17.42539,16.87712,18.95681,15.86931,17.67969,16.78162,16.8429,17.95396,18.16238,16.68506,16.3246,17.39877,18.50381,17.60349,15.9507,19.08499,19.37445,17.99479,15.85512,17.76975,16.71218,16.88917,16.82463,15.48336,16.93088,18.71947,19.41123,18.2414,18.8611,17.27968,18.33521,16.36807,18.05732,16.94681,15.44253,18.87901,17.12097,17.06763,18.31465,17.4648,16.29717,16.83577,17.75828,18.07666,17.85121,18.69593,19.89442,18.66777,17.9889,19.12976,18.18142,19.66793,19.78736,23.57917,23.15195,20.15309,19.56587,21.16911,22.76287,21.77126,19.76185,18.89924,16.37469,19.93137,19.84129,18.94146,19.85537,17.97548,18.83372,18.14742,16.9174,16.78101,17.10334,17.08391,18.03374,17.3016,17.60173,17.85078,17.52843,16.00006,18.15527,16.8627,17.2688,19.07394,19.74696,19.60509,18.46969,16.46328,17.2039,17.98896,19.2917,14.93243,
17.08984,16.40646,16.05408,17.59395,17.1857,16.3246,16.74458,17.08769,17.76091,18.21574,17.81254,17.06829,17.53826,18.98668,18.19938,16.47146,17.12111,18.30033,18.55553,17.68588,18.30718,17.29493,18.21276,17.61118,20.43203,19.0358,17.77723,16.90669,16.53584,16.76799,18.8536,17.39044,17.11626,19.04225,19.53815,19.83033,17.52152,19.46344,17.79288,17.51797,16.63297,17.85232,18.28363,19.36879,15.63322,17.05845,18.0616,14.75711,17.78128,17.90672,19.95189,17.35807,18.19808,16.66151,17.64042,19.93607,17.7613,19.63227,18.84444,21.20411,23.61968,22.8435,22.03026,20.38082,20.86436,19.61088,22.03074,22.2074,20.85541,20.18737,18.34511,20.4414,19.35408,18.916,19.17175,17.32994,18.56927,18.47266,17.59152,17.2154,18.34398,15.47201,15.42467,17.68872,16.97922,18.27215,17.22788,19.06957,18.23916,17.46526,17.64903,18.64984,17.10705,18.56067,18.36256,17.6792,16.25098,16.89314,16.66568,18.62534,
17.0261,17.42659,17.04403,16.73345,18.09618,16.04514,17.35768,17.60454,17.60864,17.4842,16.62618,18.40871,17.80656,16.67345,16.98559,18.65806,17.40579,16.50233,18.15725,19.13054,19.77546,20.53756,19.30354,18.98086,18.73583,18.65949,16.66283,18.37746,17.92312,17.5877,17.89442,16.72123,16.96577,17.99274,18.64724,18.11471,19.77303,17.84414,19.74581,17.30042,19.54436,17.6705,18.14845,17.1789,19.27847,17.39051,17.2089,18.48545,18.88511,18.86128,19.43074,16.0448,17.50657,19.96471,18.83882,19.62995,18.32581,18.92603,19.48347,22.63129,22.71588,20.91675,22.18954,21.72111,22.0137,22.53123,21.01162,21.53878,21.3229,24.16546,21.37083,21.80272,19.63626,18.68216,18.82094,19.40862,20.00091,20.04116,19.71759,17.33581,18.00682,17.61335,18.29273,18.06307,17.94684,17.13604,18.06588,17.11527,16.83267,16.67578,17.63404,18.45684,18.96688,19.17905,18.47008,20.10872,17.6956,17.74635,16.51022,18.57485,
16.7618,16.20919,16.6578,17.97416,17.06553,18.2427,17.71194,17.6229,16.28739,18.80804,15.15651,17.08337,16.20599,15.39188,17.52261,16.97117,18.02704,19.10308,16.79643,17.38737,18.09372,18.90494,17.39989,18.00832,19.41059,19.31732,16.36315,17.33436,18.34648,17.69315,17.49976,18.78024,15.98239,17.42711,16.4832,18.20576,18.53972,18.12494,19.0954,19.32433,19.94745,17.64177,18.7165,18.3365,17.65456,19.07217,21.30224,19.14395,17.39755,17.78265,16.83991,18.87676,19.10215,18.24674,19.25051,19.20462,20.11604,19.73346,18.64311,20.2905,20.76898,20.0485,20.75729,21.73878,22.22267,21.10195,23.59537,23.10446,20.72175,21.91261,21.24461,19.49833,20.03733,18.39387,19.43145,18.0076,21.32948,18.70404,18.04085,18.91004,19.49387,18.98433,18.40274,19.13903,19.2072,18.44932,20.38519,17.956,18.36688,19.03424,19.61872,17.48619,20.01445,18.53134,19.50714,18.23369,19.77692,19.74283,19.723,18.31428,
16.75696,17.84512,17.86334,17.39647,17.6668,16.666,18.21865,16.58047,16.37183,16.65051,17.75269,17.66222,14.46226,17.18111,16.8668,16.53576,18.14042,16.89391,16.89293,17.41581,18.54751,18.59851,19.35365,21.31945,20.18853,19.98224,18.699,18.36854,19.98704,16.68595,16.98284,17.48288,19.64552,17.07928,17.38485,18.69973,18.37226,19.28549,19.79923,18.77359,17.84717,17.21279,20.1089,19.03008,20.06882,18.82315,19.61653,18.02656,17.82507,19.11147,20.30228,18.12696,18.66145,19.26736,18.80457,18.63445,16.86456,18.79071,17.42709,18.42197,17.02305,19.03187,17.0902,18.41942,17.35488,19.08429,20.67462,21.88028,19.38572,18.29557,18.54557,16.74182,17.23108,18.35775,17.59147,17.64497,17.44662,20.03792,15.51751,19.17372,16.33395,19.38864,18.07281,18.64036,17.71317,19.32083,19.40612,18.54459,19.69439,19.19588,17.25388,19.82465,19.05989,19.13591,17.53849,18.80062,18.94921,21.10032,21.63671,20.13538,
